treść,NAZWA_Sekcji,ID SekcjI (stała),id sekcji nadrzędnej (Stała),ID_TAB,data SFCR,wersja SFCR,numer zakładu w systemie UKNF (kod zakładu)
"Towarzystwo Ubezpieczeń i Reasekuracji Allianz Polska Spółka Akcyjna posiada w swojej 
szerokiej ofercie ubezpieczenia majątkowe zarówno dla osób prywatnych, w tym ubezpieczenia 
komunikacyjne, mieszkaniowe, NNW, turystyczne, ubezpieczenia dla małych i średnich firm oraz 
ubezpieczenia dużych przedsiębiorstw z różnych branż, m.in. transportowe, ogniowe i techniczne, 
finansowe, odpowiedzialności cywilnej i ochrony prawnej 
 
 
Spółka należy do międzynarodowej grupy, której ostateczną jednostką dominującą jest Allianz SE. 
Struktura grupy oraz kraje lokalizacji spółek zaprezentowane są na schemacie poniżej:  
 
 
 
Poniżej lista akcjonariuszy wraz z procentową strukturą praw własności i prawa głosu: 
Allianz Holding eins GmbH, Wiedner Gürtel 9, Turm 9 / Stock 5 / Büro 4 1100 Wiedeń – 100%",A.1.1 Działalność ubezpieczeniowa  ,38,3,2,2023,1,259400IBCICD0KY7ZW46
"W dniu 1 lipca 2022 miało miejsce połączenie spółek TUiR Allianz Polska S.A. i Aviva Towarzystwo 
Ubezpieczeń Ogólnych S.A., którego szczegóły zostały opisane we wstępie niniejszego 
sprawowania, w części Pozostałe informacje.  
 
 
 
 
 
TUiR Allianz Polska S. A. 
 
 
 
Sprawozdanie o wypłacalności i kondycji finansowej 
31 grudnia 2022 r. 
 
14",A.1.2 Istotne zdarzenia w okresie sprawozdawczym  ,39,3,2,2023,1,259400IBCICD0KY7ZW46
" 
Instytucją odpowiedzialną za nadzór nad sektorem ubezpieczeniowym w Polsce jest Komisja 
Nadzoru Finansowego (KNF), ul. Piękna 20, 00-549 Warszawa. Nadzór nad grupą kapitałową 
Allianz sprawuje niemiecki Federalny Urząd Nadzoru Finansowego (“Bundesanstalt für 
Finanzdienstleistungsaufsicht” – BaFin), Dreizehnmorgenweg 13-15, 53175 Bonn. 
 
PricewaterhouseCoopers Polska spółka z ograniczoną odpowiedzialnością Audyt sp. k., ul. Polna 
11, 00-633 Warszawa, numer podmiotu uprawnionego 144, została wybrana przez Radę 
Nadzorczą Spółki na audytora Sprawozdania o wypłacalności i kondycji finansowej na dzień 31 
grudnia 2022 roku.  
Za przeprowadzenie badania i sporządzenie opinii odpowiedzialny jest niezależny biegły rewident 
Michał Sieradzki, numer ewidencyjny 13475.",A.1.3 Pozostałe informacje  ,40,3,2,2023,1,259400IBCICD0KY7ZW46
Wynik z działalności ubezpieczeniowej,A.2 Wynik z działalności ubezpieczeniowej,4,2,2,2023,1,259400IBCICD0KY7ZW46
"majątkowe 
TUiR Allianz Polska S.A. prezentuje wynik techniczny jako wynik z działalności ubezpieczeniowej. 
Tabela 1 Wynik z działalności ubezpieczeniowej w podziale na istotne linie biznesowe 
w tys. PLN 
 
 
2022 
2021 
Zmiana 
% 
Ubezpieczenia 
bezpośrednie 
Grupa 3 - ubezpieczenia casco 
pojazdów lądowych, z wyjątkiem 
pojazdów szynowych 
 
95 659 
65 428 
30 231 
46,2% 
Grupa 8 - ubezpieczenia szkód 
spowodowanych żywiołami, 
obejmujące szkody rzeczowe nieujęte 
w grupach 3-7 
 
-25 268 
-14 010 
-11 258 
80,4% 
Grupa 9 - ubezpieczenia pozostałych 
szkód rzeczowych (jeżeli nie zostały 
ujęte w grupie 3, 4, 5, 6 lub 7), 
wywołanych przez grad lub mróz oraz 
inne przyczyny (jak np. kradzież), 
jeżeli przyczyny te nie są ujęte w 
grupie 8. 
 
5 956 
-1 788 
7 744 
n/a 
Grupa 10 - ubezpieczenia 
odpowiedzialności cywilnej 
wszelkiego rodzaju, wynikającej z 
posiadania i użytkowania pojazdów 
lądowych z napędem własnym, 
łącznie z ubezpieczeniem 
odpowiedzialności przewoźnika 
 
-37 418 
32 850 
-70 268 
n/a 
Ubezpieczenia bezpośrednie - 
pozostałe 
 
48 077 
63 119 
-15 042 
-23,8% 
Reasekuracja czynna 
 
17 684 
14 519 
3 165 
21,8% 
TUiR Allianz Polska S. A. 
 
 
 
Sprawozdanie o wypłacalności i kondycji finansowej 
31 grudnia 2022 r. 
 
15 
 
SUMA 
 
 
104 690 
160 118 
-55 428 
-34,6% 
 
Tabela 2 Przychody i koszty z działalności ubezpieczeniowej w podziale na istotne linie biznesowe 
2022 
w tys. PLN 
 
 
Składki 
zarobione 
netto 
Odszkodowania i 
świadczenia 
netto 
Koszty 
działalności 
ubezpieczeni
owej 
Wynik 
techniczny 
Ubezpieczenia 
bezpośrednie 
Grupa 3 - ubezpieczenia casco 
pojazdów lądowych, z wyjątkiem 
pojazdów szynowych 
 
879 903 
533 121 
249 254 
95 659 
Grupa 8 - ubezpieczenia szkód 
spowodowanych żywiołami, 
obejmujące szkody rzeczowe 
nieujęte w grupach 3-7 
 
197 936 
129 873 
91 763 
-25 268 
Grupa 9 - ubezpieczenia 
pozostałych szkód rzeczowych 
(jeżeli nie zostały ujęte w grupie 3, 
4, 5, 6 lub 7), wywołanych przez 
grad lub mróz oraz inne przyczyny 
(jak np. kradzież), jeżeli przyczyny 
te nie są ujęte w grupie 8. 
 
143 704 
79 614 
58 880 
5 956 
Grupa 10 - ubezpieczenia 
odpowiedzialności cywilnej 
wszelkiego rodzaju, wynikającej z 
posiadania i użytkowania pojazdów 
lądowych z napędem własnym, 
łącznie z ubezpieczeniem 
odpowiedzialności przewoźnika 
 
400 748 
327 824 
109 142 
-37 418 
Ubezpieczenia bezpośrednie - 
pozostałe 
 
308 513 
122 454 
142 443 
48 077 
Reasekuracja czynna 
 
34 645 
34 646 
1 004 
14 981 
SUMA 
 
 
1 965 450 
1 193 890 
666 463 
104 690 
 
 
 
2021 
w tys. PLN 
 
 
Składki 
zarobione 
netto 
Odszkodowania 
i świadczenia 
netto 
Koszty 
działalności 
ubezpieczeni
owej 
Wynik 
techniczny 
Ubezpieczenia 
bezpośrednie 
Grupa 3 - ubezpieczenia casco 
pojazdów lądowych, z wyjątkiem 
pojazdów szynowych 
 
871 577 
565 402 
238 596 
65 428 
Grupa 8 - ubezpieczenia szkód 
spowodowanych żywiołami, 
obejmujące szkody rzeczowe 
nieujęte w grupach 3-7 
 
186 090 
112 682 
82 464 
-14 010 
Grupa 9 - ubezpieczenia 
pozostałych szkód rzeczowych 
(jeżeli nie zostały ujęte w grupie 
3, 4, 5, 6 lub 7), wywołanych 
przez grad lub mróz oraz inne 
przyczyny (jak np. kradzież), 
jeżeli przyczyny te nie są ujęte w 
grupie 8. 
 
144 502 
88 442 
57 314 
-1 788 
TUiR Allianz Polska S. A. 
 
 
 
Sprawozdanie o wypłacalności i kondycji finansowej 
31 grudnia 2022 r. 
 
16 
 
 
zmiana 
 
Tabela 3 Składka przypisana brutto w podziale na istotne linie biznesowe zgodnie z założeniami Dyrektywy 
Wypłacalność II 
w tys. PLN 
  
 
2022 
2021 
Zmiana 
% 
Ubezpieczenia pokrycia kosztów świadczeń 
medycznych 
  
 
74 140 
50 219 
23 921 
48% 
Ubezpieczenia na wypadek utraty dochodów 
  
 
70 634 
75 643 
-5 010 
-7% 
Ubezpieczenia pracownicze 
  
 
0 
0 
0 
n/a 
Ubezpieczenia odpowiedzialności cywilnej z 
tytułu użytkowania pojazdów mechanicznych 
  
 
381 778 
437 844 
-56 066 
-13% 
Pozostałe ubezpieczenia pojazdów 
  
 
860 733 
897 571 
-36 838 
-4% 
Ubezpieczenia morskie, lotnicze i 
transportowe 
  
 
10 940 
10 411 
528 
5% 
Grupa 10 - ubezpieczenia 
odpowiedzialności cywilnej 
wszelkiego rodzaju, wynikającej z 
posiadania i użytkowania 
pojazdów lądowych z napędem 
własnym, łącznie z 
ubezpieczeniem 
odpowiedzialności przewoźnika 
 
436 408 
279 907 
111 716 
32 850 
Ubezpieczenia bezpośrednie - 
pozostałe 
 
317 370 
139 560 
123 257 
63 118 
Reasekuracja czynna 
 
40 113 
5 695 
19 440 
14 519 
SUMA 
 
 
1 996 060 
1 191 688 
632 788 
160 118 
w tys. PLN 
 
 
Składki 
zarobione 
netto 
Odszkodowania 
i świadczenia 
netto 
Koszty 
działalności 
ubezpieczeni
owej 
Wynik 
techniczny 
Ubezpieczenia 
bezpośrednie 
Grupa 3 - ubezpieczenia casco 
pojazdów lądowych, z wyjątkiem 
pojazdów szynowych 
 
1,0% 
-5,7% 
4,5% 
46,2% 
Grupa 8 - ubezpieczenia szkód 
spowodowanych żywiołami, 
obejmujące szkody rzeczowe 
nieujęte w grupach 3-7 
 
6,4% 
15,3% 
11,3% 
80,4% 
Grupa 9 - ubezpieczenia 
pozostałych szkód rzeczowych 
(jeżeli nie zostały ujęte w grupie 
3, 4, 5, 6 lub 7), wywołanych 
przez grad lub mróz oraz inne 
przyczyny (jak np. kradzież), 
jeżeli przyczyny te nie są ujęte w 
grupie 8. 
 
-0,6% 
-10,0% 
2,7% 
n/a 
Grupa 10 - ubezpieczenia 
odpowiedzialności cywilnej 
wszelkiego rodzaju, wynikającej z 
posiadania i użytkowania 
pojazdów lądowych z napędem 
własnym, łącznie z 
ubezpieczeniem 
odpowiedzialności przewoźnika 
 
-8,2% 
17,1% 
-2,3% 
n/a 
Ubezpieczenia bezpośrednie - 
pozostałe 
 
-2,8% 
-12,3% 
15,6% 
-23,8% 
Reasekuracja czynna 
 
-13,6% 
-13,6% 
-82,4% 
-22,9% 
SUMA 
 
 
-1,5% 
0,2% 
5,3% 
-34,6% 
TUiR Allianz Polska S. A. 
 
 
 
Sprawozdanie o wypłacalności i kondycji finansowej 
31 grudnia 2022 r. 
 
17 
 
Ubezpieczenia od ognia i innych szkód 
rzeczowych 
  
 
447 444 
479 302 
-31 858 
-7% 
Ubezpieczenia odpowiedzialności cywilnej 
ogólnej 
  
 
211 055 
215 975 
-4 921 
-2% 
Ubezpieczenia kredytów i poręczeń 
  
 
5 373 
4 907 
467 
10% 
Ubezpieczenia kosztów ochrony prawnej 
  
 
13 361 
13 763 
-402 
-3% 
Ubezpieczenia świadczenia pomocy 
  
 
172 107 
165 086 
7 021 
4% 
Ubezpieczenia różnych strat finansowych 
  
 
34 612 
80 257 
-45 645 
-57% 
Renty z umów ubezpieczenia innych niż 
umowy ubezpieczenia na życie oraz 
powiązane ze zobowiązaniami 
ubezpieczeniowymi innymi niż zobowiązania 
z tytułu ubezpieczeń zdrowotnych 
  
 
0 
0 
0 
n/a 
Razem 
  
 
2 282 176 
2 430 978 
-148 802 
-6% 
 
Tabela 4 Uzgodnienie podstawowych pozycji przychodów i kosztów z działalności ubezpieczeniowej do 
zysku netto wg PSR 
Uzgodnienie do zysku netto w tys. PLN 
  
2022 
2021 
Zmiana 
% 
Składka zarobiona brutto 
  
2 373 142 
2 365 104 
8 038 
0% 
Udział zakładów reasekuracji w składce zarobionej brutto 
  
407 692 
369 044 
38 648 
10% 
Przychody z lokat netto po uwzględnieniu kosztów, 
przeniesione z ogólnego rachunku zysków i strat 
  
12 468 
10 915 
1 553 
14% 
Pozostałe przychody techniczne na udziale własnym 
  
6 989 
11 267 
-4 278 
-38% 
Odszkodowania i świadczenia brutto 
  
1 233 189 
1 263 285 
-30 096 
-2% 
Udział reasekuratorów w odszkodowaniach 
i świadczeniach wypłaconych 
  
123 768 
119 646 
4 122 
3% 
Zmiana stanu rezerw na niewypłacone odszkodowania 
i świadczenia brutto 
  
93 062 
61 033 
32 029 
52% 
Udział reasekuratorów w zmianie stanu rezerw 
na niewypłacone odszkodowania i świadczenia 
  
8 593 
12 985 
-4 392 
-34% 
Premie i rabaty łącznie ze zmianą stanu rezerw na udziale 
własnym 
  
416 
954 
-538 
-56% 
Koszty poniesione (z wyłączeniem kosztów działalności 
lokacyjnej) 
  
692 361 
670 223 
22 138 
3% 
Zmiany stanu rezerw na wyrównanie szkodowości (ryzyka) 
  
-6 450 
-4 740 
-1 710 
36% 
Wynik techniczny ubezpieczeń majątkowych i osobowych 
  
104 690 
160 118 
-55 428 
-35% 
Przychody z lokat netto (z uwzględnieniem kosztów 
działalności lokacyjnej) 
  
66 909 
82 564 
-15 655 
-19% 
Przychody z lokat netto po uwzględnieniu kosztów, 
przeniesione do technicznego rachunku ubezpieczeń 
majątkowych i osobowych 
  
12 468 
10 915 
1 553 
14% 
Pozostałe przychody operacyjne 
  
9 134 
28 220 
-19 086 
-68% 
Pozostałe koszty operacyjne 
  
59 147 
11 772 
47 375 
402% 
Zysk z działalności operacyjnej 
  
109 118 
248 215 
-139 097 
-56% 
Zysk brutto 
  
109 118 
248 215 
-139 097 
-56% 
Podatek dochodowy 
  
16 262 
48 699 
-32 437 
-67% 
Zysk netto 
  
92 856 
199 516 
-106 660 
-53% 
 
Ubezpieczenia casco pojazdów lądowych stanowią największy udział w całym portfelu 
ubezpieczeń majątkowych, pod względem składki zarobionej netto. W 2022 roku nastąpiła 
poprawa wyniku technicznego względem roku ubiegłego o 30,2 mln zł do poziomu 95,7 mln zł. Jest 
to efekt szeregu zmian w zakresie ceny produktu, przeprowadzonych w ciągu ostatnich trzech lat. 
TUiR Allianz Polska S. A. 
 
 
 
Sprawozdanie o wypłacalności i kondycji finansowej 
31 grudnia 2022 r. 
 
18 
 
Wynik z działalności ubezpieczeniowej w Ubezpieczeniach odpowiedzialności cywilnej z tytułu 
użytkowania pojazdów mechanicznych wyniósł -37,4 mln zł i spadł o 70,3 mln zł w porównaniu z 
rokiem 2021 w wyniku niższej sprzedaży ubezpieczeń, wyższej wartości średniej szkody oraz 
negatywnego wyniku na szkodach z lat ubiegłych. 
Wynik z działalności w Ubezpieczeniach szkód spowodowanych żywiołami oraz pozostałych szkód 
rzeczowych (grupy 8 i 9) był o 3,5 mln gorszy niż w 2021 roku i wyniósł -19,3 mln zł. Strata w 
działalności była spowodowana niższym wolumenem przypisu składki oraz wyższą szkodowością 
ubezpieczeń. 
 
Całość wyniku z działalności ubezpieczeniowej TUiR Allianz Polska S.A. jest realizowana na 
terenie Polski.  
 
Wynik techniczny w 2022 roku był o 55,4 mln zł niższy w porównaniu do roku poprzedniego. 
Spadek wartości wyniku technicznego spowodowany był wyższą szkodowością oraz wzrostem 
kosztów.",A.2.1 Dział II – Pozostałe ubezpieczenia osobowe oraz ubezpieczenia ,41,4,2,2023,1,259400IBCICD0KY7ZW46
Wynik z działalności lokacyjnej (inwestycyjnej),A.3 Wynik z działalności lokacyjnej (inwestycyjnej),5,2,2,2023,1,259400IBCICD0KY7ZW46
"Celem polityki inwestycyjnej Towarzystwa jest maksymalizowanie stopy zwrotu przy zachowaniu 
bezpieczeństwa inwestowanych środków i zapewnieniu wysokiej płynności aktywów. Struktura 
portfela inwestycyjnego Towarzystwa wynika z charakteru i struktury jego zobowiązań i rezerw. 
Głównym składnikiem portfela inwestycyjnego Towarzystwa są polskie obligacje skarbowe a 
następnie akcje nienotowane, jednostki uczestnictwa funduszy inwestycyjnych sektora obligacji 
korporacyjnych oraz sektora obligacji skarbowych rynków rozwijających się (tzw. emerging 
markets), a także depozyty inne niż ekwiwalenty środków pieniężnych oraz Jednostki uczestnictwa 
funduszy inwestycyjnych inwestujących w instrumenty dłużne. 
Tabela 5 Alokacja aktywów finansowych 
 
 
w tys. PLN  
 % 
  
 
31.12.2022 
31.12.2021 
zmiana 
  31.12.2022 31.12.2021 
zmiana  
Obligacje Skarbu Państwa 
 
2 936 948 
2 899 217 
37 731 
  
79% 
75% 
1% 
Jednostki uczestnictwa funduszy 
inwestycyjnych inwestujących w 
instrument dłużne 
 
137 990 
531 187 
-393 197 
  
4% 
14% 
-74% 
 Depozyty inne niż ekwiwalenty 
środków pieniężnych 
 
140 408 
43 392 
97 016 
  
4% 
1% 
224% 
Udziały w spółkach zależnych  
 
82 519 
335 936 
-253 417 
  
2% 
9% 
-75% 
Instrumenty pochodne 
 
4 054 
3 301 
753 
  
0% 
0% 
23% 
Akcje nienotowane 
 
393 542 
0 
393 542 
  
11% 
0% 
n/a 
Revers Repo i Pożyczki 
 
0 
45 155 
-45 155 
  
0% 
1% 
-100% 
TUiR Allianz Polska S. A. 
 
 
 
Sprawozdanie o wypłacalności i kondycji finansowej 
31 grudnia 2022 r. 
 
19 
 
Suma 
 
3 695 461 
3 858 188 
-162 727 
  
100% 
100% 
-4% 
Na wynik z działalności inwestycyjnej Towarzystwa miały wpływ przedstawiona powyżej struktura 
portfela oraz zmiany na rynku finansowym: 
Tabela 6 Zmiany wyniku inwestycyjnego 
 w tys. PLN
 
 
 
 
Instrumenty 
dłużne 
  
Akcje, udziały i 
pożyczki w 
jednostkach 
podporządkowan
ych 
  
Jednostki 
uczestnictwa , 
akcje 
nienotowane  
  
Nieruchomości, 
pozostałe lokaty 
oraz depozyty 
inne niż 
ekwiwalenty 
środków 
pieniężnych 
  
Suma 
  
 
12M 22 
12M 21   
12M 22 
12M 21   
12M 22 
12M 21   
12M 22 
12M 21   
12M 22 
12M 21 
Przychody z 
lokat 
 
106 440 
64 907 
  
35 694 
39 371 
  
9 978 
10 912 
  
14 434 
4 698 
  
166 546 
119 888 
Wynik dodatni z 
realizacji lokat  
 
33 154 
6 671 
  
0 
0 
  
6 751 
3 593 
  
0 
26 
  
39 905 
10 290 
Niezrealizowane 
zyski z lokat 
 
4 
0 
  
1 052 
921 
  
0 
0 
  
297 
212 
  
1 353 
1 133 
Koszty 
działalności 
lokacyjnej 
 
1 535 
1 233 
  
0 
0 
  
26 
142 
  
16 108 
3 700 
  
17 669 
5 075 
Wynik ujemny  
z realizacji lokat  
 
34 634 
4 802 
  
0 
0 
  
26 813 
253 
  
19 
0 
  
61 465 
5 055 
Niezrealizowane 
straty na 
lokatach 
 
9 346 
36 216 
  
0 
0 
  
49 087 
2 401 
  
0 
0 
  
58 433 
38 618 
wynik ujemny z 
rewaloryzacji 
lokat 
 
0 
0 
  
0 
0 
  
3 332 
0 
  
0 
0 
  
3 332 
0 
Wynik z 
działalności 
lokacyjnej 
 
  
  
  
  
  
  
  
  
  
  
  
  
66 904 
82 563 
W roku 2022 całkowity wynik na działalności inwestycyjnej wyniósł 66,9 mln zł, co stanowiło zmianę 
o (-) 15,7  mln zł w porównaniu do roku poprzedniego.",A.3.1 Wynik z działalności lokacyjnej i jego składowe ,42,5,2,2023,1,259400IBCICD0KY7ZW46
"Przychody z dłużnych instrumentów wartościowych z powyżej omówionego portfela 
inwestycyjnego Towarzystwa wyniosły w 2022 roku 106,4 mln zł. Przychody z tytułu dywidend z 
udziałów i akcji  wyniosły w 2022 roku 45,7 mln zł. Całkowity wynik na działalności inwestycyjnej 
wyniósł 66,9 mln zł. Głównym czynnikiem mającym wpływ na ostateczny wynik z działalności 
lokacyjnej miały niezrealizowane straty na lokatach oraz ujemny wynik z realizacji lokat, które 
wyniosły w 2022 roku 119,9 mln zł.",A.3.2 Wynik z działalności lokacyjnej  ,43,5,2,2023,1,259400IBCICD0KY7ZW46
"Poniższa tabela prezentuje stany kapitału z aktualizacji wyceny. 
Tabela 7 Kapitał z aktualizacji wyceny 
w tys. PLN 
 
 
 
Skład kapitału z aktualizacji wyceny: 
 
2022 
2021 
Korekty z przewalutowania 
 
1 164 
4558 
Instrumenty finansowe dostępne do sprzedaży 
 
9 466 
-46 187 
TUiR Allianz Polska S. A. 
 
 
 
Sprawozdanie o wypłacalności i kondycji finansowej 
31 grudnia 2022 r. 
 
20 
 
Udziały w jednostkach stowarzyszonych i wspólnych 
przedsięwzięciach  
 
9 402 
70 955 
Razem Kapitał z aktualizacji wyceny 
 
20 032 
29 326 
W roku 2022 zmiana stanu kapitału z aktualizacji wyceny wyniosła – 9,3 mln zł. Największa zmiana 
dotyczyła udziału w jednostkach stowarzyszonych i wspólnych przedsięwzięciach – 61,5 mln zł.",A.3.3 Zyski/straty rozpoznawane bezpośrednio w kapitałach  ,44,5,2,2023,1,259400IBCICD0KY7ZW46
"W roku 2022 Towarzystwo nie przeprowadzało inwestycji w instrumenty sekurytyzowane takie jak 
np. ABS (Asset Backed Securities), MBS (Mortgage Backed Securities) czy inne.",A.3.4 Informacja nt. inwestycji w instrumenty sekurytyzowane  ,45,5,2,2023,1,259400IBCICD0KY7ZW46
Wyniki z pozostałych rodzajów działalności,A.4 Wyniki z pozostałych rodzajów działalności,6,2,2,2023,1,259400IBCICD0KY7ZW46
Wszelkie inne informacje,A.5 Wszelkie inne informacje,7,2,2,2023,1,259400IBCICD0KY7ZW46
System zarządzania,B. System zarządzania,8,8,2,2023,1,259400IBCICD0KY7ZW46
Informacje ogólne o systemie zarządzania,B.1 Informacje ogólne o systemie zarządzania,9,8,2,2023,1,259400IBCICD0KY7ZW46
"Zarząd składa się z co najmniej trzech członków powoływanych i odwoływanych przez Radę 
Nadzorczą na wspólną, 5-letnią kadencję. Na dzień 31 grudnia 2022 r. w skład Zarządu wchodziło 
5 członków, w tym Prezes i 4 członków Zarządu. 
Skład Zarządu Spółki na dzień 31 grudnia 2022 roku prezentował się następująco: 
• 
Matthias Florianus Paul Baltin – Prezes Zarządu, 
• 
Martin Ceslaus Klecha - członek Zarządu, 
• 
Vojtěch Pivný - członek Zarządu, 
• 
Marcin Kulawik – członek Zarządu, który zastąpił w dniu 1 lipca 2022 roku Wiceprezesa 
Radosława Kamińskiego wobec jego odwołania,  
• 
Monika Katarzyna Leżyńska - członek Zarządu, która zastąpiła w dniu 1 sierpnia 2022 
członka Zarzadu Krzysztofa Wanatowicza wobec jego ustąpienia.  
Do kompetencji Zarządu należą wszelkie sprawy niezastrzeżone na rzecz innych organów Spółki 
przez przepisy Ustawy o działalności ubezpieczeniowej i reasekuracyjnej, Kodeks spółek 
handlowych oraz Statut.  
Zarząd, przy uwzględnieniu uprawnień pozostałych organów Spółki, prowadzi sprawy Spółki, 
określa kierunki jej działalności, reprezentuje ją na zewnątrz, w sądzie i poza sądem oraz 
TUiR Allianz Polska S. A. 
 
 
 
Sprawozdanie o wypłacalności i kondycji finansowej 
31 grudnia 2022 r. 
 
25 
 
podejmuje uchwały dla wykonania celów Spółki, w tym w szczególności zatwierdza ogólne i 
szczególne warunki ubezpieczeń. 
Zadania operacyjne związane z bieżącym funkcjonowaniem Spółki realizowane są przez 
poszczególnych członków Zarządu w ramach kierowanych przez nich wyodrębnionych pionów 
organizacyjnych. Na dzień 31 grudnia 2022 roku w Spółce działały następujące piony: 
1) Pion Zarządzania Wewnętrznego, kierowany przez Prezesa Zarządu Matthiasa Florianusa 
Paula Baltina, 
2) Pion Operacji, kierowany przez członka Zarządu Marcina Kulawika, który zastąpił wcześniej 
kierującego tym obszarem Wiceprezesa Radosława Kamińskiego w dniu 1 lipca 2022 
3) Pion Finansowy, kierowany przez członka Zarządu Vojtěcha Pivný,  
4) Pion Ubezpieczeń Majątkowych – Produkty, kierowany przez członka Zarządu – Monikę 
Leżyńską, która w dniu 1 sierpnia 2022 zastąpiła wcześniej kierującego tym obszarem członka 
Zarządu Krzysztofa Wanatowicza 
5) Pion Sprzedaży Ubezpieczenia Majątkowe, nadzorowany przez członka Zarządu Martina 
Klecha 
Członkowie Zarządu pracują także w komitetach wyodrębnionych w ramach struktury 
organizacyjnej Spółki. Na dzień 31 grudnia 2022 roku istniały następujące komitety, w skład których 
wchodzą członkowie Zarządu: 
1) Komitet Ryzyka, 
2) Komitet Inwestycyjny,  
3) Komitet Finansowo-Inwestycyjny, 
4) Komitet Produktowy, 
5) Komitet Rezerw, 
6) Komitet Wynagrodzeń, 
7) Komitet Szkodowy, 
8) Komitet Ujawnień Finansowych, 
9) Komitet Akceptacyjny",B.1.1 Zarząd  ,46,9,2,2023,1,259400IBCICD0KY7ZW46
